date,price
2011-07-04 00:00:00,15.85
2011-07-05 00:00:00,15.85
2011-07-06 00:00:00,16.5
2011-07-07 00:00:00,16.5
2011-07-08 00:00:00,15.64
2011-07-09 00:00:00,15.64
2011-07-10 00:00:00,15.68
2011-07-11 00:00:00,15.68
2011-07-12 00:00:00,14.64
2011-07-13 00:00:00,14.64
2011-07-14 00:00:00,14.1
2011-07-15 00:00:00,14.1
2011-07-16 00:00:00,14.1
2011-07-17 00:00:00,14.1
2011-07-18 00:00:00,13.69
2011-07-19 00:00:00,13.69
2011-07-20 00:00:00,14.04
2011-07-21 00:00:00,14.04
2011-07-22 00:00:00,13.94
2011-07-23 00:00:00,13.94
2011-07-24 00:00:00,13.98
2011-07-25 00:00:00,13.98
2011-07-26 00:00:00,14.4
2011-07-27 00:00:00,14.4
2011-07-28 00:00:00,14.0
2011-07-29 00:00:00,14.0
2011-07-30 00:00:00,13.8
2011-07-31 00:00:00,13.8
2011-08-01 00:00:00,13.55
2011-08-02 00:00:00,13.55
2011-08-03 00:00:00,13.1
2011-08-04 00:00:00,13.1
2011-08-05 00:00:00,11.55
2011-08-06 00:00:00,11.55
2011-08-07 00:00:00,9.8
2011-08-08 00:00:00,9.8
2011-08-09 00:00:00,12.1
2011-08-10 00:00:00,12.1
2011-08-11 00:00:00,10.5
2011-08-12 00:00:00,10.5
2011-08-13 00:00:00,10.05
2011-08-14 00:00:00,10.05
2011-08-15 00:00:00,11.89
2011-08-16 00:00:00,11.89
2011-08-17 00:00:00,11.3
2011-08-18 00:00:00,11.3
2011-08-19 00:00:00,11.81
2011-08-20 00:00:00,11.81
2011-08-21 00:00:00,11.59
2011-08-22 00:00:00,11.59
2011-08-23 00:00:00,11.49
2011-08-24 00:00:00,11.49
2011-08-25 00:00:00,10.97
2011-08-26 00:00:00,10.97
2011-08-27 00:00:00,9.11
2011-08-28 00:00:00,9.11
2011-08-29 00:00:00,9.48
2011-08-30 00:00:00,9.48
2011-08-31 00:00:00,9.0
2011-09-01 00:00:00,9.0
2011-09-02 00:00:00,8.5
2011-09-03 00:00:00,8.5
2011-09-04 00:00:00,8.59
2011-09-05 00:00:00,8.59
2011-09-06 00:00:00,7.66
2011-09-07 00:00:00,7.66
2011-09-08 00:00:00,7.32
2011-09-09 00:00:00,7.32
2011-09-10 00:00:00,6.21
2011-09-11 00:00:00,6.21
2011-09-12 00:00:00,7.08
2011-09-13 00:00:00,7.08
2011-09-14 00:00:00,5.99
2011-09-15 00:00:00,5.99
2011-09-16 00:00:00,5.23
2011-09-17 00:00:00,5.23
2011-09-18 00:00:00,5.0
2011-09-19 00:00:00,5.0
2011-09-20 00:00:00,6.8
2011-09-21 00:00:00,6.8
2011-09-22 00:00:00,5.83
2011-09-23 00:00:00,5.83
2011-09-24 00:00:00,5.66
2011-09-25 00:00:00,5.66
2011-09-26 00:00:00,5.46
2011-09-27 00:00:00,5.46
2011-09-28 00:00:00,4.99
2011-09-29 00:00:00,4.99
2011-09-30 00:00:00,5.35
2011-10-01 00:00:00,5.35
2011-10-02 00:00:00,5.16
2011-10-03 00:00:00,5.16
2011-10-04 00:00:00,5.03
2011-10-05 00:00:00,5.03
2011-10-06 00:00:00,4.93
2011-10-07 00:00:00,4.93
2011-10-08 00:00:00,4.59
2011-10-09 00:00:00,4.59
2011-10-10 00:00:00,4.26
2011-10-11 00:00:00,4.26
2011-10-12 00:00:00,4.21
2011-10-13 00:00:00,4.21
2011-10-14 00:00:00,4.11
2011-10-15 00:00:00,4.11
2011-10-16 00:00:00,3.9
2011-10-17 00:00:00,3.9
2011-10-18 00:00:00,2.9
2011-10-19 00:00:00,2.9
2011-10-20 00:00:00,2.42
2011-10-21 00:00:00,2.42
2011-10-22 00:00:00,3.3
2011-10-23 00:00:00,3.3
2011-10-24 00:00:00,3.2
2011-10-25 00:00:00,3.2
2011-10-26 00:00:00,2.88
2011-10-27 00:00:00,2.88
2011-10-28 00:00:00,3.26
2011-10-29 00:00:00,3.26
2011-10-30 00:00:00,3.65
2011-10-31 00:00:00,3.65
2011-11-01 00:00:00,3.35
2011-11-02 00:00:00,3.35
2011-11-03 00:00:00,3.3
2011-11-04 00:00:00,3.3
2011-11-05 00:00:00,3.21
2011-11-06 00:00:00,3.21
2011-11-07 00:00:00,3.03
2011-11-08 00:00:00,3.03
2011-11-09 00:00:00,3.11
2011-11-10 00:00:00,3.11
2011-11-11 00:00:00,3.0
2011-11-12 00:00:00,3.0
2011-11-13 00:00:00,3.1
2011-11-14 00:00:00,3.1
2011-11-15 00:00:00,2.69
2011-11-16 00:00:00,2.69
2011-11-17 00:00:00,2.6
2011-11-18 00:00:00,2.6
2011-11-19 00:00:00,2.3
2011-11-20 00:00:00,2.3
2011-11-21 00:00:00,2.29
2011-11-22 00:00:00,2.29
2011-11-23 00:00:00,2.38
2011-11-24 00:00:00,2.38
2011-11-25 00:00:00,2.56
2011-11-26 00:00:00,2.56
2011-11-27 00:00:00,2.5
2011-11-28 00:00:00,2.5
2011-11-29 00:00:00,2.98
2011-11-30 00:00:00,2.98
2011-12-01 00:00:00,3.14
2011-12-02 00:00:00,3.14
2011-12-03 00:00:00,3.13
2011-12-04 00:00:00,3.13
2011-12-05 00:00:00,2.93
2011-12-06 00:00:00,2.93
2011-12-07 00:00:00,3.08
2011-12-08 00:00:00,3.08
2011-12-09 00:00:00,3.04
2011-12-10 00:00:00,3.04
2011-12-11 00:00:00,3.38
2011-12-12 00:00:00,3.38
2011-12-13 00:00:00,3.3
2011-12-14 00:00:00,3.3
2011-12-15 00:00:00,3.19
2011-12-16 00:00:00,3.19
2011-12-17 00:00:00,3.23
2011-12-18 00:00:00,3.23
2011-12-19 00:00:00,3.7
2011-12-20 00:00:00,3.7
2011-12-21 00:00:00,4.11
2011-12-22 00:00:00,4.11
2011-12-23 00:00:00,3.95
2011-12-24 00:00:00,3.95
2011-12-25 00:00:00,4.39
2011-12-26 00:00:00,4.39
2011-12-27 00:00:00,4.06
2011-12-28 00:00:00,4.06
2011-12-29 00:00:00,4.33
2011-12-30 00:00:00,4.33
2011-12-31 00:00:00,5.0
2012-01-01 00:00:00,5.0
2012-01-02 00:00:00,5.5
2012-01-03 00:00:00,5.5
2012-01-04 00:00:00,5.61
2012-01-05 00:00:00,5.61
2012-01-06 00:00:00,7.22
2012-01-07 00:00:00,7.22
2012-01-08 00:00:00,7.2
2012-01-09 00:00:00,7.2
2012-01-10 00:00:00,6.89
2012-01-11 00:00:00,6.89
2012-01-12 00:00:00,7.0
2012-01-13 00:00:00,7.0
2012-01-14 00:00:00,6.75
2012-01-15 00:00:00,6.75
2012-01-16 00:00:00,7.19
2012-01-17 00:00:00,7.19
2012-01-18 00:00:00,6.95
2012-01-19 00:00:00,6.95
2012-01-20 00:00:00,6.58
2012-01-21 00:00:00,6.58
2012-01-22 00:00:00,6.39
2012-01-23 00:00:00,6.39
2012-01-24 00:00:00,6.52
2012-01-25 00:00:00,6.52
2012-01-26 00:00:00,6.2
2012-01-27 00:00:00,6.2
2012-01-28 00:00:00,5.75
2012-01-29 00:00:00,5.75
2012-01-30 00:00:00,5.6
2012-01-31 00:00:00,5.6
2012-02-01 00:00:00,5.64
2012-02-02 00:00:00,5.64
2012-02-03 00:00:00,6.15
2012-02-04 00:00:00,6.15
2012-02-05 00:00:00,5.96
2012-02-06 00:00:00,5.96
2012-02-07 00:00:00,5.71
2012-02-08 00:00:00,5.71
2012-02-09 00:00:00,5.8
2012-02-10 00:00:00,5.8
2012-02-11 00:00:00,6.0
2012-02-12 00:00:00,6.0
2012-02-13 00:00:00,5.72
2012-02-14 00:00:00,5.72
2012-02-15 00:00:00,4.88
2012-02-16 00:00:00,4.88
2012-02-17 00:00:00,4.77
2012-02-18 00:00:00,4.77
2012-02-19 00:00:00,4.33
2012-02-20 00:00:00,4.33
2012-02-21 00:00:00,4.44
2012-02-22 00:00:00,4.44
2012-02-23 00:00:00,4.92
2012-02-24 00:00:00,4.92
2012-02-25 00:00:00,5.07
2012-02-26 00:00:00,5.07
2012-02-27 00:00:00,5.1
2012-02-28 00:00:00,5.1
2012-02-29 00:00:00,4.9
2012-03-01 00:00:00,4.9
2012-03-02 00:00:00,4.99
2012-03-03 00:00:00,4.99
2012-03-04 00:00:00,4.9
2012-03-05 00:00:00,4.9
2012-03-06 00:00:00,5.05
2012-03-07 00:00:00,5.05
2012-03-08 00:00:00,5.0
2012-03-09 00:00:00,5.0
2012-03-10 00:00:00,4.94
2012-03-11 00:00:00,4.94
2012-03-12 00:00:00,4.96
2012-03-13 00:00:00,4.96
2012-03-14 00:00:00,5.44
2012-03-15 00:00:00,5.44
2012-03-16 00:00:00,5.4
2012-03-17 00:00:00,5.4
2012-03-18 00:00:00,5.38
2012-03-19 00:00:00,5.38
2012-03-20 00:00:00,4.98
2012-03-21 00:00:00,4.98
2012-03-22 00:00:00,4.88
2012-03-23 00:00:00,4.88
2012-03-24 00:00:00,4.75
2012-03-25 00:00:00,4.75
2012-03-26 00:00:00,4.74
2012-03-27 00:00:00,4.74
2012-03-28 00:00:00,4.85
2012-03-29 00:00:00,4.85
2012-03-30 00:00:00,4.83
2012-03-31 00:00:00,4.83
2012-04-01 00:00:00,4.93
2012-04-02 00:00:00,4.93
2012-04-03 00:00:00,5.01
2012-04-04 00:00:00,5.01
2012-04-05 00:00:00,4.94
2012-04-06 00:00:00,4.94
2012-04-07 00:00:00,4.98
2012-04-08 00:00:00,4.98
2012-04-09 00:00:00,4.8
2012-04-10 00:00:00,4.8
2012-04-11 00:00:00,4.89
2012-04-12 00:00:00,4.89
2012-04-13 00:00:00,4.94
2012-04-14 00:00:00,4.94
2012-04-15 00:00:00,4.98
2012-04-16 00:00:00,4.98
2012-04-17 00:00:00,5.02
2012-04-18 00:00:00,5.02
2012-04-19 00:00:00,5.19
2012-04-20 00:00:00,5.19
2012-04-21 00:00:00,5.48
2012-04-22 00:00:00,5.48
2012-04-23 00:00:00,5.22
2012-04-24 00:00:00,5.22
2012-04-25 00:00:00,5.16
2012-04-26 00:00:00,5.16
2012-04-27 00:00:00,5.14
2012-04-28 00:00:00,5.14
2012-04-29 00:00:00,5.02
2012-04-30 00:00:00,5.02
2012-05-01 00:00:00,5.0
2012-05-02 00:00:00,5.0
2012-05-03 00:00:00,5.18
2012-05-04 00:00:00,5.18
2012-05-05 00:00:00,5.15
2012-05-06 00:00:00,5.15
2012-05-07 00:00:00,5.09
2012-05-08 00:00:00,5.09
2012-05-09 00:00:00,5.1
2012-05-10 00:00:00,5.1
2012-05-11 00:00:00,5.03
2012-05-12 00:00:00,5.03
2012-05-13 00:00:00,5.0
2012-05-14 00:00:00,5.0
2012-05-15 00:00:00,5.09
2012-05-16 00:00:00,5.09
2012-05-17 00:00:00,5.13
2012-05-18 00:00:00,5.13
2012-05-19 00:00:00,5.14
2012-05-20 00:00:00,5.14
2012-05-21 00:00:00,5.15
2012-05-22 00:00:00,5.15
2012-05-23 00:00:00,5.16
2012-05-24 00:00:00,5.16
2012-05-25 00:00:00,5.15
2012-05-26 00:00:00,5.15
2012-05-27 00:00:00,5.15
2012-05-28 00:00:00,5.15
2012-05-29 00:00:00,5.16
2012-05-30 00:00:00,5.16
2012-05-31 00:00:00,5.19
2012-06-01 00:00:00,5.19
2012-06-02 00:00:00,5.28
2012-06-03 00:00:00,5.28
2012-06-04 00:00:00,5.28
2012-06-05 00:00:00,5.28
2012-06-06 00:00:00,5.47
2012-06-07 00:00:00,5.47
2012-06-08 00:00:00,5.66
2012-06-09 00:00:00,5.66
2012-06-10 00:00:00,5.62
2012-06-11 00:00:00,5.62
2012-06-12 00:00:00,5.7
2012-06-13 00:00:00,5.7
2012-06-14 00:00:00,5.95
2012-06-15 00:00:00,5.95
2012-06-16 00:00:00,6.6
2012-06-17 00:00:00,6.6
2012-06-18 00:00:00,6.47
2012-06-19 00:00:00,6.47
2012-06-20 00:00:00,6.65
2012-06-21 00:00:00,6.65
2012-06-22 00:00:00,6.8
2012-06-23 00:00:00,6.8
2012-06-24 00:00:00,6.59
2012-06-25 00:00:00,6.59
2012-06-26 00:00:00,6.45
2012-06-27 00:00:00,6.45
2012-06-28 00:00:00,6.67
2012-06-29 00:00:00,6.67
2012-06-30 00:00:00,6.69
2012-07-01 00:00:00,6.69
2012-07-02 00:00:00,6.75
2012-07-03 00:00:00,6.75
2012-07-04 00:00:00,6.55
2012-07-05 00:00:00,6.55
2012-07-06 00:00:00,6.73
2012-07-07 00:00:00,6.73
2012-07-08 00:00:00,6.87
2012-07-09 00:00:00,6.87
2012-07-10 00:00:00,7.24
2012-07-11 00:00:00,7.24
2012-07-12 00:00:00,7.32
2012-07-13 00:00:00,7.32
2012-07-14 00:00:00,7.69
2012-07-15 00:00:00,7.69
2012-07-16 00:00:00,8.29
2012-07-17 00:00:00,8.29
2012-07-18 00:00:00,9.4
2012-07-19 00:00:00,9.4
2012-07-20 00:00:00,9.23
2012-07-21 00:00:00,9.23
2012-07-22 00:00:00,9.0
2012-07-23 00:00:00,9.0
2012-07-24 00:00:00,8.96
2012-07-25 00:00:00,8.96
2012-07-26 00:00:00,8.9
2012-07-27 00:00:00,8.9
2012-07-28 00:00:00,8.93
2012-07-29 00:00:00,8.93
2012-07-30 00:00:00,9.15
2012-07-31 00:00:00,9.15
2012-08-01 00:00:00,9.54
2012-08-02 00:00:00,9.54
2012-08-03 00:00:00,11.12
2012-08-04 00:00:00,11.12
2012-08-05 00:00:00,11.19
2012-08-06 00:00:00,11.19
2012-08-07 00:00:00,11.04
2012-08-08 00:00:00,11.04
2012-08-09 00:00:00,12.0
2012-08-10 00:00:00,12.0
2012-08-11 00:00:00,11.6
2012-08-12 00:00:00,11.6
2012-08-13 00:00:00,11.87
2012-08-14 00:00:00,11.87
2012-08-15 00:00:00,12.67
2012-08-16 00:00:00,12.67
2012-08-17 00:00:00,15.4
2012-08-18 00:00:00,15.4
2012-08-19 00:00:00,12.0
2012-08-20 00:00:00,12.0
2012-08-21 00:00:00,10.3
2012-08-22 00:00:00,10.3
2012-08-23 00:00:00,10.25
2012-08-24 00:00:00,10.25
2012-08-25 00:00:00,10.25
2012-08-26 00:00:00,10.25
2012-08-27 00:00:00,12.15
2012-08-28 00:00:00,12.15
2012-08-29 00:00:00,11.21
2012-08-30 00:00:00,11.21
2012-08-31 00:00:00,10.84
2012-09-01 00:00:00,10.84
2012-09-02 00:00:00,10.19
2012-09-03 00:00:00,10.19
2012-09-04 00:00:00,10.59
2012-09-05 00:00:00,10.59
2012-09-06 00:00:00,11.17
2012-09-07 00:00:00,11.17
2012-09-08 00:00:00,11.21
2012-09-09 00:00:00,11.21
2012-09-10 00:00:00,11.13
2012-09-11 00:00:00,11.13
2012-09-12 00:00:00,11.38
2012-09-13 00:00:00,11.38
2012-09-14 00:00:00,11.75
2012-09-15 00:00:00,11.75
2012-09-16 00:00:00,11.99
2012-09-17 00:00:00,11.99
2012-09-18 00:00:00,12.09
2012-09-19 00:00:00,12.09
2012-09-20 00:00:00,12.69
2012-09-21 00:00:00,12.69
2012-09-22 00:00:00,12.44
2012-09-23 00:00:00,12.44
2012-09-24 00:00:00,12.3
2012-09-25 00:00:00,12.3
2012-09-26 00:00:00,12.28
2012-09-27 00:00:00,12.28
2012-09-28 00:00:00,12.44
2012-09-29 00:00:00,12.44
2012-09-30 00:00:00,12.47
2012-10-01 00:00:00,12.47
2012-10-02 00:00:00,12.88
2012-10-03 00:00:00,12.88
2012-10-04 00:00:00,13.09
2012-10-05 00:00:00,13.09
2012-10-06 00:00:00,12.9
2012-10-07 00:00:00,12.9
2012-10-08 00:00:00,12.08
2012-10-09 00:00:00,12.08
2012-10-10 00:00:00,12.15
2012-10-11 00:00:00,12.15
2012-10-12 00:00:00,12.15
2012-10-13 00:00:00,12.15
2012-10-14 00:00:00,12.0
2012-10-15 00:00:00,12.0
2012-10-16 00:00:00,11.99
2012-10-17 00:00:00,11.99
2012-10-18 00:00:00,11.96
2012-10-19 00:00:00,11.96
2012-10-20 00:00:00,11.85
2012-10-21 00:00:00,11.85
2012-10-22 00:00:00,11.81
2012-10-23 00:00:00,11.81
2012-10-24 00:00:00,11.82
2012-10-25 00:00:00,11.82
2012-10-26 00:00:00,11.1
2012-10-27 00:00:00,11.1
2012-10-28 00:00:00,10.61
2012-10-29 00:00:00,10.61
2012-10-30 00:00:00,10.85
2012-10-31 00:00:00,10.85
2012-11-01 00:00:00,11.28
2012-11-02 00:00:00,11.28
2012-11-03 00:00:00,10.6
2012-11-04 00:00:00,10.6
2012-11-05 00:00:00,10.9
2012-11-06 00:00:00,10.9
2012-11-07 00:00:00,11.22
2012-11-08 00:00:00,11.22
2012-11-09 00:00:00,11.07
2012-11-10 00:00:00,11.07
2012-11-11 00:00:00,10.94
2012-11-12 00:00:00,10.94
2012-11-13 00:00:00,11.13
2012-11-14 00:00:00,11.13
2012-11-15 00:00:00,11.11
2012-11-16 00:00:00,11.11
2012-11-17 00:00:00,11.8
2012-11-18 00:00:00,11.8
2012-11-19 00:00:00,11.8
2012-11-20 00:00:00,11.8
2012-11-21 00:00:00,11.78
2012-11-22 00:00:00,11.78
2012-11-23 00:00:00,12.43
2012-11-24 00:00:00,12.43
2012-11-25 00:00:00,12.6
2012-11-26 00:00:00,12.6
2012-11-27 00:00:00,12.53
2012-11-28 00:00:00,12.53
2012-11-29 00:00:00,12.6
2012-11-30 00:00:00,12.6
2012-12-01 00:00:00,12.69
2012-12-02 00:00:00,12.69
2012-12-03 00:00:00,12.68
2012-12-04 00:00:00,12.68
2012-12-05 00:00:00,13.5
2012-12-06 00:00:00,13.5
2012-12-07 00:00:00,13.68
2012-12-08 00:00:00,13.68
2012-12-09 00:00:00,13.53
2012-12-10 00:00:00,13.53
2012-12-11 00:00:00,13.64
2012-12-12 00:00:00,13.64
2012-12-13 00:00:00,13.8
2012-12-14 00:00:00,13.8
2012-12-15 00:00:00,13.77
2012-12-16 00:00:00,13.77
2012-12-17 00:00:00,13.5
2012-12-18 00:00:00,13.5
2012-12-19 00:00:00,13.4
2012-12-20 00:00:00,13.4
2012-12-21 00:00:00,13.65
2012-12-22 00:00:00,13.65
2012-12-23 00:00:00,13.49
2012-12-24 00:00:00,13.49
2012-12-25 00:00:00,13.45
2012-12-26 00:00:00,13.45
2012-12-27 00:00:00,13.47
2012-12-28 00:00:00,13.47
2012-12-29 00:00:00,13.67
2012-12-30 00:00:00,13.67
2012-12-31 00:00:00,13.59
2013-01-01 00:00:00,13.59
2013-01-02 00:00:00,13.4
2013-01-03 00:00:00,13.4
2013-01-04 00:00:00,13.49
2013-01-05 00:00:00,13.49
2013-01-06 00:00:00,13.53
2013-01-07 00:00:00,13.53
2013-01-08 00:00:00,13.83
2013-01-09 00:00:00,13.83
2013-01-10 00:00:00,14.32
2013-01-11 00:00:00,14.32
2013-01-12 00:00:00,14.35
2013-01-13 00:00:00,14.35
2013-01-14 00:00:00,14.3
2013-01-15 00:00:00,14.3
2013-01-16 00:00:00,14.69
2013-01-17 00:00:00,14.69
2013-01-18 00:00:00,15.99
2013-01-19 00:00:00,15.99
2013-01-20 00:00:00,15.89
2013-01-21 00:00:00,15.89
2013-01-22 00:00:00,17.59
2013-01-23 00:00:00,17.59
2013-01-24 00:00:00,19.19
2013-01-25 00:00:00,19.19
2013-01-26 00:00:00,17.62
2013-01-27 00:00:00,17.62
2013-01-28 00:00:00,18.45
2013-01-29 00:00:00,18.45
2013-01-30 00:00:00,19.7
2013-01-31 00:00:00,19.7
2013-02-01 00:00:00,21.3
2013-02-02 00:00:00,21.3
2013-02-03 00:00:00,20.68
2013-02-04 00:00:00,20.68
2013-02-05 00:00:00,20.79
2013-02-06 00:00:00,20.79
2013-02-07 00:00:00,22.15
2013-02-08 00:00:00,22.15
2013-02-09 00:00:00,23.7
2013-02-10 00:00:00,23.7
2013-02-11 00:00:00,24.2
2013-02-12 00:00:00,24.2
2013-02-13 00:00:00,26.1
2013-02-14 00:00:00,26.1
2013-02-15 00:00:00,27.0
2013-02-16 00:00:00,27.0
2013-02-17 00:00:00,25.61
2013-02-18 00:00:00,25.61
2013-02-19 00:00:00,28.79
2013-02-20 00:00:00,28.79
2013-02-21 00:00:00,29.8
2013-02-22 00:00:00,29.8
2013-02-23 00:00:00,29.28
2013-02-24 00:00:00,29.28
2013-02-25 00:00:00,30.25
2013-02-26 00:00:00,30.25
2013-02-27 00:00:00,31.4
2013-02-28 00:00:00,31.4
2013-03-01 00:00:00,34.88
2013-03-02 00:00:00,34.88
2013-03-03 00:00:00,34.1
2013-03-04 00:00:00,34.1
2013-03-05 00:00:00,40.04
2013-03-06 00:00:00,40.04
2013-03-07 00:00:00,42.49
2013-03-08 00:00:00,42.49
2013-03-09 00:00:00,46.01
2013-03-10 00:00:00,46.01
2013-03-11 00:00:00,47.74
2013-03-12 00:00:00,47.74
2013-03-13 00:00:00,46.8
2013-03-14 00:00:00,46.8
2013-03-15 00:00:00,47.25
2013-03-16 00:00:00,47.25
2013-03-17 00:00:00,47.44
2013-03-18 00:00:00,47.44
2013-03-19 00:00:00,57.76
2013-03-20 00:00:00,57.76
2013-03-21 00:00:00,73.8
2013-03-22 00:00:00,73.8
2013-03-23 00:00:00,63.0
2013-03-24 00:00:00,63.0
2013-03-25 00:00:00,73.89
2013-03-26 00:00:00,73.89
2013-03-27 00:00:00,88.9
2013-03-28 00:00:00,88.9
2013-03-29 00:00:00,89.05
2013-03-30 00:00:00,89.05
2013-03-31 00:00:00,92.5
2013-04-01 00:00:00,92.5
2013-04-02 00:00:00,108.73
2013-04-03 00:00:00,108.73
2013-04-04 00:00:00,132.0
2013-04-05 00:00:00,132.0
2013-04-06 00:00:00,142.5
2013-04-07 00:00:00,142.5
2013-04-08 00:00:00,184.0
2013-04-09 00:00:00,184.0
2013-04-10 00:00:00,198.0
2013-04-11 00:00:00,198.0
2013-04-12 00:00:00,76.49
2013-04-13 00:00:00,76.49
2013-04-14 00:00:00,91.0
2013-04-15 00:00:00,91.0
2013-04-16 00:00:00,91.0
2013-04-17 00:00:00,91.0
2013-04-18 00:00:00,96.5
2013-04-19 00:00:00,96.5
2013-04-20 00:00:00,123.86
2013-04-21 00:00:00,123.86
2013-04-22 00:00:00,123.52
2013-04-23 00:00:00,123.52
2013-04-24 00:00:00,153.2
2013-04-25 00:00:00,153.2
2013-04-26 00:00:00,135.6
2013-04-27 00:00:00,135.6
2013-04-28 00:00:00,135.99
2013-04-29 00:00:00,135.99
2013-04-30 00:00:00,139.11
2013-05-01 00:00:00,139.11
2013-05-02 00:00:00,105.0
2013-05-03 00:00:00,105.0
2013-05-04 00:00:00,111.99
2013-05-05 00:00:00,111.99
2013-05-06 00:00:00,120.95
2013-05-07 00:00:00,120.95
2013-05-08 00:00:00,113.95
2013-05-09 00:00:00,113.95
2013-05-10 00:00:00,117.68
2013-05-11 00:00:00,117.68
2013-05-12 00:00:00,114.32
2013-05-13 00:00:00,114.32
2013-05-14 00:00:00,119.0
2013-05-15 00:00:00,119.0
2013-05-16 00:00:00,115.09
2013-05-17 00:00:00,115.09
2013-05-18 00:00:00,123.75
2013-05-19 00:00:00,123.75
2013-05-20 00:00:00,122.65
2013-05-21 00:00:00,122.65
2013-05-22 00:00:00,122.64
2013-05-23 00:00:00,122.64
2013-05-24 00:00:00,131.5
2013-05-25 00:00:00,131.5
2013-05-26 00:00:00,134.05
2013-05-27 00:00:00,134.05
2013-05-28 00:00:00,128.32
2013-05-29 00:00:00,128.32
2013-05-30 00:00:00,131.0
2013-05-31 00:00:00,131.0
2013-06-01 00:00:00,129.2
2013-06-02 00:00:00,129.2
2013-06-03 00:00:00,120.0
2013-06-04 00:00:00,120.0
2013-06-05 00:00:00,122.41
2013-06-06 00:00:00,122.41
2013-06-07 00:00:00,110.3
2013-06-08 00:00:00,110.3
2013-06-09 00:00:00,98.47
2013-06-10 00:00:00,98.47
2013-06-11 00:00:00,108.0
2013-06-12 00:00:00,108.0
2013-06-13 00:00:00,109.0
2013-06-14 00:00:00,109.0
2013-06-15 00:00:00,101.97
2013-06-16 00:00:00,101.97
2013-06-17 00:00:00,100.53
2013-06-18 00:00:00,100.53
2013-06-19 00:00:00,107.84
2013-06-20 00:00:00,107.84
2013-06-21 00:00:00,111.0
2013-06-22 00:00:00,111.0
2013-06-23 00:00:00,107.68
2013-06-24 00:00:00,107.68
2013-06-25 00:00:00,103.87
2013-06-26 00:00:00,103.87
2013-06-27 00:00:00,102.79
2013-06-28 00:00:00,102.79
2013-06-29 00:00:00,95.85
2013-06-30 00:00:00,95.85
2013-07-01 00:00:00,91.0
2013-07-02 00:00:00,91.0
2013-07-03 00:00:00,82.8
2013-07-04 00:00:00,82.8
2013-07-05 00:00:00,67.86
2013-07-06 00:00:00,67.86
2013-07-07 00:00:00,70.94
2013-07-08 00:00:00,70.94
2013-07-09 00:00:00,76.33
2013-07-10 00:00:00,76.33
2013-07-11 00:00:00,87.15
2013-07-12 00:00:00,87.15
2013-07-13 00:00:00,96.0
2013-07-14 00:00:00,96.0
2013-07-15 00:00:00,98.38
2013-07-16 00:00:00,98.38
2013-07-17 00:00:00,97.97
2013-07-18 00:00:00,97.97
2013-07-19 00:00:00,93.41
2013-07-20 00:00:00,93.41
2013-07-21 00:00:00,88.94
2013-07-22 00:00:00,88.94
2013-07-23 00:00:00,95.4
2013-07-24 00:00:00,95.4
2013-07-25 00:00:00,96.2
2013-07-26 00:00:00,96.2
2013-07-27 00:00:00,95.2
2013-07-28 00:00:00,95.2
2013-07-29 00:00:00,101.04
2013-07-30 00:00:00,101.04
2013-07-31 00:00:00,104.96
2013-08-01 00:00:00,104.96
2013-08-02 00:00:00,105.5
2013-08-03 00:00:00,105.5
2013-08-04 00:00:00,104.67
2013-08-05 00:00:00,104.67
2013-08-06 00:00:00,106.88
2013-08-07 00:00:00,106.88
2013-08-08 00:00:00,101.9
2013-08-09 00:00:00,101.9
2013-08-10 00:00:00,102.62
2013-08-11 00:00:00,102.62
2013-08-12 00:00:00,104.99
2013-08-13 00:00:00,104.99
2013-08-14 00:00:00,100.03
2013-08-15 00:00:00,100.03
2013-08-16 00:00:00,98.51
2013-08-17 00:00:00,98.51
2013-08-18 00:00:00,99.02
2013-08-19 00:00:00,99.02
2013-08-20 00:00:00,104.59
2013-08-21 00:00:00,104.59
2013-08-22 00:00:00,111.01
2013-08-23 00:00:00,111.01
2013-08-24 00:00:00,108.79
2013-08-25 00:00:00,108.79
2013-08-26 00:00:00,111.8
2013-08-27 00:00:00,111.8
2013-08-28 00:00:00,119.25
2013-08-29 00:00:00,119.25
2013-08-30 00:00:00,124.79
2013-08-31 00:00:00,124.79
2013-09-01 00:00:00,130.82
2013-09-02 00:00:00,130.82
2013-09-03 00:00:00,130.45
2013-09-04 00:00:00,130.45
2013-09-05 00:00:00,124.51
2013-09-06 00:00:00,124.51
2013-09-07 00:00:00,120.15
2013-09-08 00:00:00,120.15
2013-09-09 00:00:00,121.66
2013-09-10 00:00:00,121.66
2013-09-11 00:00:00,124.1
2013-09-12 00:00:00,124.1
2013-09-13 00:00:00,128.29
2013-09-14 00:00:00,128.29
2013-09-15 00:00:00,125.46
2013-09-16 00:00:00,125.46
2013-09-17 00:00:00,127.56
2013-09-18 00:00:00,127.56
2013-09-19 00:00:00,124.1
2013-09-20 00:00:00,124.1
2013-09-21 00:00:00,123.5
2013-09-22 00:00:00,123.5
2013-09-23 00:00:00,123.02
2013-09-24 00:00:00,123.02
2013-09-25 00:00:00,124.18
2013-09-26 00:00:00,124.18
2013-09-27 00:00:00,125.6
2013-09-28 00:00:00,125.6
2013-09-29 00:00:00,128.1
2013-09-30 00:00:00,128.1
2013-10-01 00:00:00,127.11
2013-10-02 00:00:00,127.11
2013-10-03 00:00:00,116.95
